> Output metrics for KIDSpec Simulation of object HD212442

Date run: 2022-03-18 13:43:12.343002 

> Input Parameters for simulation and instrument: 

Telescope mirror diameter: 800 cm 
Exposure time: 60 s 
Seeing: 0.8 arcseconds 
Airmass: 1.5 

Slit width: 0.60 arcseconds 
Slit length: 0.60 arcseconds 
Slicers: 1 

KIDSpec grating incidence angle: 25.0 deg 
KIDSpec grating blaze angle: 25.0 deg 
KIDSpec grating grooves: 241.5 /mm 

Number of spectral pixels in each arm: 3200 
Pixel plate scale: 0.3 
Chosen MKID energy resolution at fiducial point: 30 
Number of dead spectal pixels in KIDSpec: 0 
MKID energy resolution at fiducial point standard deviation for KIDSpec: 0.00 

Simulation spectrum magnitudes:
U --> N/A 
B --> 7.944673698523132 
V --> 7.383696992299125 
R --> 7.277971990081985 
I --> 7.283960993379061 
Z --> 7.16397736429389 
Y --> 7.1436008017933625 
J --> 6.522886588640718 
H --> N/A 
K --> N/A 
L --> N/A 
M --> N/A 
N --> N/A 
Q --> N/A 
Flux reduced by factor of 1.00000
Spectrum redshifted by 0.000

> Result parameters: 

OPT orders observed: 10 
IR orders observed: 1 
 
Wavelength range tested: 350 - 1900 nm 
Recreated spectrum resolution: 4278 - 5878 
Recreated spectrum resolution average: 5078 +/- 799 
Average residuals: (7.374 +/- 2.591)% 
R value: 0.965 
Average SNR: 1087.200 +/- 0.000 
Percentage of photons which were misidentified (total): 0.00017873
Percentage of photons which were misidentified (average per pixel): 0.00000966

Simulation run duration: 0:06:34.201312 (hours:minutes:seconds)

Saturated pixels in OPT/Single arm:
Pixel Number 1563 :   10694000 / 60000 photons
Pixel Number 1564 :   10731138 / 60000 photons
Pixel Number 1565 :   10500512 / 60000 photons
Pixel Number 1566 :   10815512 / 60000 photons
Pixel Number 1567 :   10839388 / 60000 photons
Pixel Number 1568 :   10633055 / 60000 photons
Pixel Number 1569 :   10482029 / 60000 photons
Pixel Number 1570 :   10713206 / 60000 photons
Pixel Number 1571 :   10915515 / 60000 photons
Pixel Number 1572 :   10950392 / 60000 photons
Pixel Number 1573 :   10455122 / 60000 photons
Pixel Number 1574 :   10989621 / 60000 photons
Pixel Number 1575 :   10864097 / 60000 photons
Pixel Number 1576 :   11303799 / 60000 photons
Pixel Number 1577 :   10693726 / 60000 photons
Pixel Number 1578 :   10855211 / 60000 photons
Pixel Number 1579 :   11040452 / 60000 photons
Pixel Number 1580 :   11105433 / 60000 photons
Pixel Number 1581 :   10600691 / 60000 photons
Pixel Number 1582 :   11130690 / 60000 photons
Pixel Number 1583 :   10968164 / 60000 photons
Pixel Number 1584 :   11161412 / 60000 photons
Pixel Number 1585 :   10843551 / 60000 photons
Pixel Number 1586 :   11305914 / 60000 photons
Pixel Number 1587 :   11226348 / 60000 photons
Pixel Number 1588 :   11206539 / 60000 photons
Pixel Number 1589 :   10710293 / 60000 photons
Pixel Number 1590 :   11267380 / 60000 photons
Pixel Number 1591 :   11054891 / 60000 photons
Pixel Number 1592 :   11212828 / 60000 photons
Pixel Number 1593 :   10913167 / 60000 photons
Pixel Number 1594 :   11110589 / 60000 photons
Pixel Number 1595 :   11309191 / 60000 photons
Pixel Number 1596 :   11365321 / 60000 photons
Pixel Number 1597 :   10961344 / 60000 photons
Pixel Number 1598 :   11301155 / 60000 photons
Pixel Number 1599 :   11083829 / 60000 photons
Pixel Number 1600 :   11322951 / 60000 photons
Pixel Number 1601 :   10979545 / 60000 photons
Pixel Number 1602 :   11124688 / 60000 photons
Pixel Number 1603 :   11325612 / 60000 photons
Pixel Number 1604 :   11106064 / 60000 photons
Pixel Number 1605 :   10971404 / 60000 photons
Pixel Number 1606 :   11326046 / 60000 photons
Pixel Number 1607 :   11387162 / 60000 photons
Pixel Number 1608 :   11299663 / 60000 photons
Pixel Number 1609 :   10965213 / 60000 photons
Pixel Number 1610 :   11125609 / 60000 photons
Pixel Number 1611 :   11304605 / 60000 photons
Pixel Number 1612 :   10760464 / 60000 photons
Pixel Number 1613 :   11299340 / 60000 photons
Pixel Number 1614 :   11282520 / 60000 photons
Pixel Number 1615 :   11087094 / 60000 photons
Pixel Number 1616 :   10948384 / 60000 photons
Pixel Number 1617 :   11528517 / 60000 photons
Pixel Number 1618 :   11085535 / 60000 photons
Pixel Number 1619 :   11272073 / 60000 photons
Pixel Number 1620 :   10720115 / 60000 photons
Pixel Number 1621 :   11250072 / 60000 photons
Pixel Number 1622 :   11230373 / 60000 photons
Pixel Number 1623 :   11043537 / 60000 photons
Pixel Number 1624 :   10871560 / 60000 photons
Pixel Number 1625 :   11010532 / 60000 photons
Pixel Number 1626 :   11194748 / 60000 photons
Pixel Number 1627 :   11175922 / 60000 photons
Pixel Number 1628 :   10877576 / 60000 photons
Pixel Number 1629 :   11153984 / 60000 photons
Pixel Number 1630 :   11138725 / 60000 photons
Pixel Number 1631 :   10930486 / 60000 photons
Pixel Number 1632 :   10751233 / 60000 photons
Pixel Number 1633 :   10886588 / 60000 photons
Pixel Number 1634 :   11053663 / 60000 photons
Pixel Number 1635 :   11023764 / 60000 photons
Pixel Number 1636 :   10450804 / 60000 photons
Pixel Number 1637 :   10986303 / 60000 photons
Pixel Number 1638 :   11221567 / 60000 photons
Pixel Number 1639 :   10724994 / 60000 photons
Pixel Number 1640 :   10548890 / 60000 photons
Pixel Number 1641 :   10681269 / 60000 photons
Pixel Number 1642 :   10826041 / 60000 photons
Pixel Number 1643 :   10820215 / 60000 photons
Pixel Number 1644 :   10269261 / 60000 photons
Pixel Number 1645 :   10739997 / 60000 photons
Pixel Number 1646 :   10530354 / 60000 photons
Pixel Number 1647 :   10674088 / 60000 photons
Pixel Number 1648 :   10540846 / 60000 photons
Pixel Number 1649 :   10416883 / 60000 photons
Pixel Number 1650 :   10543089 / 60000 photons
Pixel Number 1651 :   10490860 / 60000 photons
Pixel Number 1652 :   9952066 / 60000 photons
Pixel Number 1653 :   10381166 / 60000 photons
Pixel Number 1654 :   10181819 / 60000 photons
Pixel Number 1655 :   10342429 / 60000 photons
Pixel Number 1656 :   9976716 / 60000 photons
Pixel Number 1657 :   10170738 / 60000 photons
Pixel Number 1658 :   10328441 / 60000 photons
Pixel Number 1659 :   10594263 / 60000 photons
Pixel Number 1660 :   9866589 / 60000 photons
Pixel Number 1661 :   10384289 / 60000 photons
Pixel Number 1662 :   10238579 / 60000 photons
Pixel Number 1663 :   10459723 / 60000 photons
Pixel Number 1664 :   10172854 / 60000 photons
Pixel Number 1665 :   10415448 / 60000 photons
Pixel Number 1666 :   10646715 / 60000 photons
Pixel Number 1667 :   10651606 / 60000 photons
Pixel Number 1668 :   10196836 / 60000 photons
Pixel Number 1669 :   11008643 / 60000 photons
Pixel Number 1670 :   10587187 / 60000 photons
Pixel Number 1671 :   10786501 / 60000 photons
Pixel Number 1672 :   10456073 / 60000 photons
Pixel Number 1673 :   10682164 / 60000 photons
Pixel Number 1674 :   10885770 / 60000 photons
Pixel Number 1675 :   10727629 / 60000 photons
Pixel Number 1676 :   10590622 / 60000 photons
Pixel Number 1677 :   10957626 / 60000 photons
Pixel Number 1678 :   10785517 / 60000 photons
Pixel Number 1679 :   10962069 / 60000 photons
Pixel Number 1680 :   10912736 / 60000 photons
Pixel Number 1681 :   10849715 / 60000 photons
Pixel Number 1682 :   11074346 / 60000 photons
Pixel Number 1683 :   10877335 / 60000 photons
Pixel Number 1684 :   10729730 / 60000 photons
Pixel Number 1685 :   11101062 / 60000 photons
Pixel Number 1686 :   10929037 / 60000 photons
Pixel Number 1687 :   10735648 / 60000 photons
Pixel Number 1688 :   11089298 / 60000 photons
Pixel Number 1689 :   10915962 / 60000 photons
Pixel Number 1690 :   11372347 / 60000 photons
Pixel Number 1691 :   10593727 / 60000 photons
Pixel Number 1692 :   11132988 / 60000 photons
Pixel Number 1693 :   11151560 / 60000 photons
Pixel Number 1694 :   10982070 / 60000 photons
Pixel Number 1695 :   10794382 / 60000 photons
Pixel Number 1696 :   10937748 / 60000 photons
Pixel Number 1697 :   11174360 / 60000 photons
Pixel Number 1698 :   11167984 / 60000 photons
Pixel Number 1699 :   10658885 / 60000 photons
Pixel Number 1700 :   11181726 / 60000 photons
Pixel Number 1701 :   11442329 / 60000 photons
Pixel Number 1702 :   10994856 / 60000 photons
Pixel Number 1703 :   10845716 / 60000 photons
Pixel Number 1704 :   10986112 / 60000 photons
Pixel Number 1705 :   11198033 / 60000 photons
Pixel Number 1706 :   11194746 / 60000 photons
Pixel Number 1707 :   10667097 / 60000 photons
Pixel Number 1708 :   11197721 / 60000 photons
Pixel Number 1709 :   11167364 / 60000 photons
Pixel Number 1710 :   10971736 / 60000 photons
Pixel Number 1711 :   11107033 / 60000 photons
Pixel Number 1712 :   10977909 / 60000 photons
Pixel Number 1713 :   11157330 / 60000 photons
Pixel Number 1714 :   11154111 / 60000 photons
Pixel Number 1715 :   10615540 / 60000 photons
Pixel Number 1716 :   11130982 / 60000 photons
Pixel Number 1717 :   11129087 / 60000 photons
Pixel Number 1718 :   10933048 / 60000 photons
Pixel Number 1719 :   10779635 / 60000 photons
Pixel Number 1720 :   10913696 / 60000 photons
Pixel Number 1721 :   11367476 / 60000 photons
Pixel Number 1722 :   11109505 / 60000 photons
Pixel Number 1723 :   10588272 / 60000 photons
Pixel Number 1724 :   11083219 / 60000 photons
Pixel Number 1725 :   10892209 / 60000 photons
Pixel Number 1726 :   11065338 / 60000 photons
Pixel Number 1727 :   10709820 / 60000 photons
Pixel Number 1728 :   10821427 / 60000 photons
Pixel Number 1729 :   10981233 / 60000 photons
Pixel Number 1730 :   10967770 / 60000 photons
Pixel Number 1731 :   10462840 / 60000 photons
Pixel Number 1732 :   11213234 / 60000 photons
Pixel Number 1733 :   10799853 / 60000 photons
Pixel Number 1734 :   11016650 / 60000 photons
Pixel Number 1735 :   10691850 / 60000 photons
Pixel Number 1736 :   10843412 / 60000 photons
Pixel Number 1737 :   11031129 / 60000 photons
Pixel Number 1738 :   11019203 / 60000 photons
Pixel Number 1739 :   10493262 / 60000 photons
Pixel Number 1740 :   11014790 / 60000 photons
Pixel Number 1741 :   10815079 / 60000 photons
Pixel Number 1742 :   11326541 / 60000 photons
Pixel Number 1743 :   10664833 / 60000 photons
Pixel Number 1744 :   10790656 / 60000 photons
Pixel Number 1745 :   10997545 / 60000 photons
Pixel Number 1746 :   10799687 / 60000 photons
Pixel Number 1747 :   10626247 / 60000 photons
Pixel Number 1748 :   10927032 / 60000 photons
Pixel Number 1749 :   10678085 / 60000 photons
Pixel Number 1750 :   10831428 / 60000 photons
Pixel Number 1751 :   10495062 / 60000 photons
Pixel Number 1752 :   10630513 / 60000 photons
Pixel Number 1753 :   11086809 / 60000 photons
Pixel Number 1754 :   10567234 / 60000 photons
Pixel Number 1755 :   10368052 / 60000 photons
Pixel Number 1756 :   10756578 / 60000 photons
Pixel Number 1757 :   10572021 / 60000 photons
Pixel Number 1758 :   10400627 / 60000 photons
Pixel Number 1759 :   10731123 / 60000 photons
Pixel Number 1760 :   10527720 / 60000 photons
Pixel Number 1761 :   10698776 / 60000 photons
Pixel Number 1762 :   10183508 / 60000 photons
Pixel Number 1763 :   10921611 / 60000 photons
Pixel Number 1764 :   10648594 / 60000 photons
Pixel Number 1765 :   10414367 / 60000 photons
Pixel Number 1766 :   10246886 / 60000 photons
Pixel Number 1767 :   10575974 / 60000 photons
Pixel Number 1768 :   10390375 / 60000 photons
Pixel Number 1769 :   10511194 / 60000 photons
Pixel Number 1770 :   9992276 / 60000 photons
Pixel Number 1771 :   10468269 / 60000 photons
Pixel Number 1772 :   10436830 / 60000 photons
Pixel Number 1773 :   10497191 / 60000 photons
Pixel Number 1774 :   10033197 / 60000 photons
Pixel Number 1775 :   10169258 / 60000 photons
Pixel Number 1776 :   10298841 / 60000 photons
Pixel Number 1777 :   10253820 / 60000 photons
Pixel Number 1778 :   9736513 / 60000 photons
Pixel Number 1779 :   10158759 / 60000 photons
Pixel Number 1780 :   10118967 / 60000 photons
Pixel Number 1781 :   9900364 / 60000 photons
Pixel Number 1782 :   9678937 / 60000 photons
Pixel Number 1783 :   9804778 / 60000 photons
Pixel Number 1784 :   10141553 / 60000 photons
Pixel Number 1785 :   9852268 / 60000 photons
Pixel Number 1786 :   9343728 / 60000 photons
Pixel Number 1787 :   9808172 / 60000 photons
Pixel Number 1788 :   9809154 / 60000 photons
Pixel Number 1789 :   9670980 / 60000 photons
Pixel Number 1790 :   9485668 / 60000 photons
Pixel Number 1791 :   9698097 / 60000 photons
Pixel Number 1792 :   9860786 / 60000 photons
Pixel Number 1793 :   9922860 / 60000 photons
Pixel Number 1794 :   9739159 / 60000 photons
Pixel Number 1795 :   10008372 / 60000 photons
Pixel Number 1796 :   9905032 / 60000 photons
Pixel Number 1797 :   10089379 / 60000 photons
Pixel Number 1798 :   9793537 / 60000 photons
Pixel Number 1799 :   10003018 / 60000 photons
Pixel Number 1800 :   10200912 / 60000 photons
Pixel Number 1801 :   10225338 / 60000 photons
Pixel Number 1802 :   9787416 / 60000 photons
Pixel Number 1803 :   10285486 / 60000 photons
Pixel Number 1804 :   10161495 / 60000 photons
Pixel Number 1805 :   10577050 / 60000 photons
Pixel Number 1806 :   10014224 / 60000 photons
Pixel Number 1807 :   10207854 / 60000 photons
Pixel Number 1808 :   10415539 / 60000 photons
Pixel Number 1809 :   10438492 / 60000 photons
Pixel Number 1810 :   9951928 / 60000 photons
Pixel Number 1811 :   10465684 / 60000 photons
Pixel Number 1812 :   10303489 / 60000 photons
Pixel Number 1813 :   10501205 / 60000 photons
Pixel Number 1814 :   10189125 / 60000 photons
Pixel Number 1815 :   10573059 / 60000 photons
Pixel Number 1816 :   10539523 / 60000 photons
Pixel Number 1817 :   10554791 / 60000 photons
Pixel Number 1818 :   10057116 / 60000 photons
Pixel Number 1819 :   10578755 / 60000 photons
Pixel Number 1820 :   10390500 / 60000 photons
Pixel Number 1821 :   10586393 / 60000 photons
Pixel Number 1822 :   10260038 / 60000 photons
Pixel Number 1823 :   10406723 / 60000 photons
Pixel Number 1824 :   10597832 / 60000 photons
Pixel Number 1825 :   10403374 / 60000 photons
Pixel Number 1826 :   10523598 / 60000 photons
Pixel Number 1827 :   10596506 / 60000 photons
Pixel Number 1828 :   10416801 / 60000 photons
Pixel Number 1829 :   10618337 / 60000 photons
Pixel Number 1830 :   10303445 / 60000 photons
Pixel Number 1831 :   10432231 / 60000 photons
Pixel Number 1832 :   10629799 / 60000 photons
Pixel Number 1833 :   10119486 / 60000 photons
Pixel Number 1834 :   10625580 / 60000 photons
Pixel Number 1835 :   10625796 / 60000 photons
Pixel Number 1836 :   10696356 / 60000 photons
Pixel Number 1837 :   10334426 / 60000 photons
Pixel Number 1838 :   10629680 / 60000 photons
Pixel Number 1839 :   10444853 / 60000 photons
Pixel Number 1840 :   10635277 / 60000 photons
Pixel Number 1841 :   10120141 / 60000 photons
Pixel Number 1842 :   10622220 / 60000 photons
Pixel Number 1843 :   10602780 / 60000 photons
Pixel Number 1844 :   10405241 / 60000 photons
Pixel Number 1845 :   10283027 / 60000 photons
Pixel Number 1846 :   10641271 / 60000 photons
Pixel Number 1847 :   10580343 / 60000 photons
Pixel Number 1848 :   10620195 / 60000 photons
Pixel Number 1849 :   10096096 / 60000 photons
Pixel Number 1850 :   10593536 / 60000 photons
Pixel Number 1851 :   10588141 / 60000 photons
Pixel Number 1852 :   10375596 / 60000 photons
Pixel Number 1853 :   10253510 / 60000 photons
Pixel Number 1854 :   10370925 / 60000 photons
Pixel Number 1855 :   10545413 / 60000 photons
Pixel Number 1856 :   10565230 / 60000 photons
Pixel Number 1857 :   10321194 / 60000 photons
Pixel Number 1858 :   10537602 / 60000 photons
Pixel Number 1859 :   10546550 / 60000 photons
Pixel Number 1860 :   10352875 / 60000 photons
Pixel Number 1861 :   10224816 / 60000 photons
Pixel Number 1862 :   10348533 / 60000 photons
Pixel Number 1863 :   10539723 / 60000 photons
Pixel Number 1864 :   10492743 / 60000 photons
Pixel Number 1865 :   9991878 / 60000 photons
Pixel Number 1866 :   10490846 / 60000 photons
Pixel Number 1867 :   10758020 / 60000 photons
Pixel Number 1868 :   10334528 / 60000 photons
Pixel Number 1869 :   10197331 / 60000 photons
Pixel Number 1870 :   10287091 / 60000 photons
Pixel Number 1871 :   10443247 / 60000 photons
Pixel Number 1872 :   10472489 / 60000 photons
Pixel Number 1873 :   9970826 / 60000 photons
Pixel Number 1874 :   10484101 / 60000 photons
Pixel Number 1875 :   10277018 / 60000 photons
Pixel Number 1876 :   10469100 / 60000 photons
Pixel Number 1877 :   10144433 / 60000 photons
Pixel Number 1878 :   10482467 / 60000 photons
Pixel Number 1879 :   10443758 / 60000 photons
Pixel Number 1880 :   10465220 / 60000 photons
Pixel Number 1881 :   9956999 / 60000 photons
Pixel Number 1882 :   10434055 / 60000 photons
Pixel Number 1883 :   10257105 / 60000 photons
Pixel Number 1884 :   10408934 / 60000 photons
Pixel Number 1885 :   10057909 / 60000 photons
Pixel Number 1886 :   10217620 / 60000 photons
Pixel Number 1887 :   10379480 / 60000 photons
Pixel Number 1888 :   10635078 / 60000 photons
Pixel Number 1889 :   9912815 / 60000 photons
Pixel Number 1890 :   10390714 / 60000 photons
Pixel Number 1891 :   10154907 / 60000 photons
Pixel Number 1892 :   10361780 / 60000 photons
Pixel Number 1893 :   10044573 / 60000 photons
Pixel Number 1894 :   10068999 / 60000 photons
Pixel Number 1895 :   10277522 / 60000 photons
Pixel Number 1896 :   10194425 / 60000 photons
Pixel Number 1897 :   10060889 / 60000 photons
Pixel Number 1898 :   10582053 / 60000 photons
Pixel Number 1899 :   10129719 / 60000 photons
Pixel Number 1900 :   10300121 / 60000 photons
Pixel Number 1901 :   10015112 / 60000 photons
Pixel Number 1902 :   10136398 / 60000 photons
Pixel Number 1903 :   10171941 / 60000 photons
Pixel Number 1904 :   9928219 / 60000 photons
Pixel Number 1905 :   9891193 / 60000 photons
Pixel Number 1906 :   10212027 / 60000 photons
Pixel Number 1907 :   9873028 / 60000 photons
Pixel Number 1908 :   9759723 / 60000 photons
Pixel Number 1909 :   10401294 / 60000 photons
Pixel Number 1910 :   10058793 / 60000 photons
Pixel Number 1911 :   10230964 / 60000 photons
Pixel Number 1912 :   9704720 / 60000 photons
Pixel Number 1913 :   10047267 / 60000 photons
Pixel Number 1914 :   9823743 / 60000 photons
Pixel Number 1915 :   9869840 / 60000 photons
Pixel Number 1916 :   9845417 / 60000 photons
Pixel Number 1917 :   10108234 / 60000 photons
Pixel Number 1918 :   9954397 / 60000 photons
Pixel Number 1919 :   10386224 / 60000 photons
Pixel Number 1920 :   9546016 / 60000 photons
Pixel Number 1921 :   10108013 / 60000 photons
Pixel Number 1922 :   10170137 / 60000 photons
Pixel Number 1923 :   9965766 / 60000 photons
Pixel Number 1924 :   9435620 / 60000 photons
Pixel Number 1925 :   9554785 / 60000 photons
Pixel Number 1926 :   10059422 / 60000 photons
Pixel Number 1927 :   9942577 / 60000 photons
Pixel Number 1928 :   9426477 / 60000 photons
Pixel Number 1929 :   9908633 / 60000 photons
Pixel Number 1930 :   10299044 / 60000 photons
Pixel Number 1931 :   9726526 / 60000 photons
Pixel Number 1932 :   9373020 / 60000 photons
Pixel Number 1933 :   9524110 / 60000 photons
Pixel Number 1934 :   9744408 / 60000 photons
Pixel Number 1935 :   9659383 / 60000 photons
Pixel Number 1936 :   9257008 / 60000 photons
Pixel Number 1937 :   9455894 / 60000 photons
Pixel Number 1938 :   9466021 / 60000 photons
Pixel Number 1939 :   9659455 / 60000 photons
Pixel Number 1940 :   9768815 / 60000 photons
Pixel Number 1941 :   9744891 / 60000 photons
Pixel Number 1942 :   9873423 / 60000 photons
Pixel Number 1943 :   9809255 / 60000 photons
Pixel Number 1944 :   9350922 / 60000 photons
Pixel Number 1945 :   9699233 / 60000 photons
Pixel Number 1946 :   9586795 / 60000 photons
Pixel Number 1947 :   9398855 / 60000 photons
Pixel Number 1948 :   8928049 / 60000 photons
Pixel Number 1949 :   9275432 / 60000 photons
Pixel Number 1950 :   8778347 / 60000 photons
Pixel Number 1951 :   8840522 / 60000 photons
Pixel Number 1952 :   8915840 / 60000 photons
Pixel Number 1953 :   9376290 / 60000 photons
Pixel Number 1954 :   8605818 / 60000 photons
Pixel Number 1955 :   8797378 / 60000 photons
Pixel Number 1956 :   8840081 / 60000 photons
Pixel Number 1957 :   9018419 / 60000 photons
Pixel Number 1958 :   8958034 / 60000 photons
Pixel Number 1959 :   8659849 / 60000 photons
Pixel Number 1960 :   8624496 / 60000 photons
Pixel Number 1961 :   9053760 / 60000 photons
Pixel Number 1962 :   8955966 / 60000 photons
Pixel Number 1963 :   9010901 / 60000 photons
Pixel Number 1964 :   8005196 / 60000 photons
Pixel Number 1965 :   8871597 / 60000 photons
Pixel Number 1966 :   8749985 / 60000 photons
Pixel Number 1967 :   8686825 / 60000 photons
Pixel Number 1968 :   8537937 / 60000 photons
Pixel Number 1969 :   8398745 / 60000 photons
Pixel Number 1970 :   8048121 / 60000 photons
Pixel Number 1971 :   9202236 / 60000 photons
Pixel Number 1972 :   8842895 / 60000 photons
Pixel Number 1973 :   8942905 / 60000 photons
Pixel Number 1974 :   9079026 / 60000 photons
Pixel Number 1975 :   9123312 / 60000 photons
Pixel Number 1976 :   8506225 / 60000 photons
Pixel Number 1977 :   8633008 / 60000 photons
Pixel Number 1978 :   9059509 / 60000 photons
Pixel Number 1979 :   9359369 / 60000 photons
Pixel Number 1980 :   8190192 / 60000 photons
Pixel Number 1981 :   8918400 / 60000 photons
Pixel Number 1982 :   9661188 / 60000 photons
Pixel Number 1983 :   9059090 / 60000 photons
Pixel Number 1984 :   9365529 / 60000 photons
Pixel Number 1985 :   9514263 / 60000 photons
Pixel Number 1986 :   9345971 / 60000 photons
Pixel Number 1987 :   8813905 / 60000 photons
Pixel Number 1988 :   9608680 / 60000 photons
Pixel Number 1989 :   9541065 / 60000 photons
Pixel Number 1990 :   9712115 / 60000 photons
Pixel Number 1991 :   9198825 / 60000 photons
Pixel Number 1992 :   9968763 / 60000 photons
Pixel Number 1993 :   9747857 / 60000 photons
Pixel Number 1994 :   9525338 / 60000 photons
Pixel Number 1995 :   9342834 / 60000 photons
Pixel Number 1996 :   9480948 / 60000 photons
Pixel Number 1997 :   9307438 / 60000 photons
Pixel Number 1998 :   9499811 / 60000 photons
Pixel Number 1999 :   9153216 / 60000 photons
Pixel Number 2000 :   9161837 / 60000 photons
Pixel Number 2001 :   9754087 / 60000 photons
Pixel Number 2002 :   9623635 / 60000 photons
Pixel Number 2003 :   9734777 / 60000 photons
Pixel Number 2004 :   9632887 / 60000 photons
Pixel Number 2005 :   9679178 / 60000 photons
Pixel Number 2006 :   9571124 / 60000 photons
Pixel Number 2007 :   9112595 / 60000 photons
Pixel Number 2008 :   9765761 / 60000 photons
Pixel Number 2009 :   9630237 / 60000 photons
Pixel Number 2010 :   9412690 / 60000 photons
Pixel Number 2011 :   9279765 / 60000 photons
Pixel Number 2012 :   8864495 / 60000 photons
Pixel Number 2013 :   9977805 / 60000 photons
Pixel Number 2014 :   9744056 / 60000 photons
Pixel Number 2015 :   9315899 / 60000 photons
Pixel Number 2016 :   9761597 / 60000 photons
Pixel Number 2017 :   9683438 / 60000 photons
Pixel Number 2018 :   9460303 / 60000 photons
Pixel Number 2019 :   9432682 / 60000 photons
Pixel Number 2020 :   9302900 / 60000 photons
Pixel Number 2021 :   9198097 / 60000 photons
Pixel Number 2022 :   9562521 / 60000 photons
Pixel Number 2023 :   9025968 / 60000 photons
Pixel Number 2024 :   9407466 / 60000 photons
Pixel Number 2025 :   9012927 / 60000 photons
Pixel Number 2026 :   9654329 / 60000 photons
Pixel Number 2027 :   9291394 / 60000 photons
Pixel Number 2028 :   9272998 / 60000 photons
Pixel Number 2029 :   9617343 / 60000 photons
Pixel Number 2030 :   9140699 / 60000 photons
Pixel Number 2031 :   7586236 / 60000 photons
Pixel Number 2032 :   9423367 / 60000 photons
Pixel Number 2033 :   9373885 / 60000 photons
Pixel Number 2034 :   8594991 / 60000 photons
Pixel Number 2035 :   9157461 / 60000 photons
Pixel Number 2036 :   9365306 / 60000 photons
Pixel Number 2037 :   9008969 / 60000 photons
Pixel Number 2038 :   9671930 / 60000 photons
Pixel Number 2039 :   9165904 / 60000 photons
Pixel Number 2040 :   9439539 / 60000 photons
Pixel Number 2041 :   9247566 / 60000 photons
Pixel Number 2042 :   9023748 / 60000 photons
Pixel Number 2043 :   8135061 / 60000 photons
Pixel Number 2044 :   9301357 / 60000 photons
Pixel Number 2045 :   8632386 / 60000 photons
Pixel Number 2046 :   9379052 / 60000 photons
Pixel Number 2047 :   9310929 / 60000 photons
Pixel Number 2048 :   9325709 / 60000 photons
Pixel Number 2049 :   9083881 / 60000 photons
Pixel Number 2050 :   9417627 / 60000 photons
Pixel Number 2051 :   8437501 / 60000 photons
Pixel Number 2052 :   8546181 / 60000 photons
Pixel Number 2053 :   9435951 / 60000 photons
Pixel Number 2054 :   9243068 / 60000 photons
Pixel Number 2055 :   9076806 / 60000 photons
Pixel Number 2056 :   9340714 / 60000 photons
Pixel Number 2057 :   9210977 / 60000 photons
Pixel Number 2058 :   8667274 / 60000 photons
Pixel Number 2059 :   9126599 / 60000 photons
Pixel Number 2060 :   8894405 / 60000 photons
Pixel Number 2061 :   9137162 / 60000 photons
Pixel Number 2062 :   8920884 / 60000 photons
Pixel Number 2063 :   9358246 / 60000 photons
Pixel Number 2064 :   9190613 / 60000 photons
Pixel Number 2065 :   9124342 / 60000 photons
Pixel Number 2066 :   8692446 / 60000 photons
Pixel Number 2067 :   8338857 / 60000 photons
Pixel Number 2068 :   9055878 / 60000 photons
Pixel Number 2069 :   9469240 / 60000 photons
Pixel Number 2070 :   8924360 / 60000 photons
Pixel Number 2071 :   9410457 / 60000 photons
Pixel Number 2072 :   9353715 / 60000 photons
Pixel Number 2073 :   8350502 / 60000 photons
Pixel Number 2074 :   8790749 / 60000 photons
Pixel Number 2075 :   8380325 / 60000 photons
Pixel Number 2076 :   9050818 / 60000 photons
Pixel Number 2077 :   9157705 / 60000 photons
Pixel Number 2078 :   8989271 / 60000 photons
Pixel Number 2079 :   9305052 / 60000 photons
Pixel Number 2080 :   9412216 / 60000 photons
Pixel Number 2081 :   9241743 / 60000 photons
Pixel Number 2082 :   9049701 / 60000 photons
Pixel Number 2083 :   9175814 / 60000 photons
Pixel Number 2084 :   9308912 / 60000 photons
Pixel Number 2085 :   8997822 / 60000 photons
Pixel Number 2086 :   8734740 / 60000 photons
Pixel Number 2087 :   8992603 / 60000 photons
Pixel Number 2088 :   8598706 / 60000 photons
Pixel Number 2089 :   7982887 / 60000 photons
Pixel Number 2090 :   9038259 / 60000 photons
Pixel Number 2091 :   9170118 / 60000 photons
Pixel Number 2092 :   9340779 / 60000 photons
Pixel Number 2093 :   9323725 / 60000 photons
Pixel Number 2094 :   8910972 / 60000 photons
Pixel Number 2095 :   9054128 / 60000 photons
Pixel Number 2096 :   9174284 / 60000 photons
Pixel Number 2097 :   9182476 / 60000 photons
Pixel Number 2098 :   8844594 / 60000 photons
Pixel Number 2099 :   8558180 / 60000 photons
Pixel Number 2100 :   8387024 / 60000 photons
Pixel Number 2101 :   8892155 / 60000 photons
Pixel Number 2102 :   7859548 / 60000 photons
Pixel Number 2103 :   8519753 / 60000 photons
Pixel Number 2104 :   8891905 / 60000 photons
Pixel Number 2105 :   8868406 / 60000 photons
Pixel Number 2106 :   8549518 / 60000 photons
Pixel Number 2107 :   8411568 / 60000 photons
Pixel Number 2108 :   8794879 / 60000 photons
Pixel Number 2109 :   7892122 / 60000 photons
Pixel Number 2110 :   7656748 / 60000 photons
Pixel Number 2111 :   9112625 / 60000 photons
Pixel Number 2112 :   9019238 / 60000 photons
